PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
CA1000647,ST. PETERS CATHOLIC CEMETERY,Region 9,California,Transient non-community system,64,,Fresno,4,2,3
CA4901181,HANNA VINEYARDS,Region 9,California,Transient non-community system,25,,Sonoma,2,5,2
CA4400751,BONNY DOON SCHOOL,Region 9,California,Non-Transient non-community system,160,,Santa Cruz,4,6,94
CA1907004,ACTON-AGUA DULCE LDS CHURCH,Region 9,California,Transient non-community system,150,,Los Angeles,13,4,8
CA3900962,RANCH COFFEE SHOP,Region 9,California,Transient non-community system,100,,San Joaquin,2,2,32
CA2400230,ANIMAL MEDICAL CENTER,Region 9,California,Transient non-community system,30,,Merced,2,0,2
CA1910158,STERLING MUTUAL WATER COMPANY,Region 9,California,Community water system,548,,Los Angeles,11,5,7
CA3610016,GLEN MARTIN MWC,Region 9,California,Community water system,450,,San Bernardino,6,2,6
CA5601141,SOUTH MOUNTAIN MUTUAL WATER CO,Region 9,California,Community water system,58,,Ventura,5,21,12
CA1300653,BORNT & SONS INC.,Region 9,California,Non-Transient non-community system,30,,Imperial,4,6,21
CA1710013,CALLAYOMI COUNTY WATER DISTRICT,Region 9,California,Community water system,"1,481",,Lake,6,3,7
CA4500181,WHITMORE UNION ELEM SCHOOL,Region 9,California,Non-Transient non-community system,35,,Shasta,7,8,8
CA0400140,DURHAM DAYTON INDUSTRIAL PARTNERS,Region 9,California,Non-Transient non-community system,102,,Butte,2,7,6
CA0400141,LLANO SECO RANCHO,Region 9,California,Non-Transient non-community system,40,,Butte,3,5,12
CA0400142,BOY SCOUTS OF AMERICA-CAMP LASSEN,Region 9,California,Transient non-community system,150,,Butte,2,8,7
CA0400143,BUTTE MEADOWS CAMP,Region 9,California,Transient non-community system,30,,Butte,3,2,4
CA0400144,CHERRY HILL CAMPGROUND,Region 9,California,Transient non-community system,30,,Butte,4,1,13
CA0400149,HUMBOLDT WOODLANDS MUTUAL,Region 9,California,Community water system,75,,Butte,2,3,8
CA5500193,TAMARRON MOBILE HOME PARK,Region 9,California,Community water system,225,,Tuolumne,6,8,13
CA5500149,COLUMBIA MOBILE HOME PARK,Region 9,California,Community water system,88,,Tuolumne,3,10,14
CA4500054,BALLS FERRY FISHING RESORT,Region 9,California,Community water system,204,,Shasta,6,9,9
CA4500062,LONE TREE MOBILE HOME PARK,Region 9,California,Community water system,85,,Shasta,4,4,9
CA1910035,KINNELOA IRRIGATION DIST.,Region 9,California,Community water system,"1,940",,Los Angeles,23,21,26
CA1810004,LEAVITT LAKE CSD,Region 9,California,Community water system,950,,Lassen,5,2,15
CA0400010,PSEA CAMP - DESABLA,Region 9,California,Transient non-community system,108,,Butte,4,7,9
CA0400016,BERRY CREEK COMMUNITY SERVICE DIST,Region 9,California,Community water system,77,,Butte,7,33,12
CA0706004,OAKLEY MUTUAL WATER COMPANY,Region 9,California,Community water system,170,,Contra Costa,15,2,10
CA1900961,WINTERHAVEN MOBILE ESTATES,Region 9,California,Community water system,56,,Los Angeles,7,25,10
CA0707603,CLAYTON PALMS WATER,Region 9,California,Community water system,287,,Contra Costa,18,5,41
CA2000830,SILVER SPUR CENTER/GALLERY ROW,Region 9,California,Transient non-community system,36,,Madera,19,3,6
CA3107348,MORGAN OAKS ETERNAL PRESERVE,Region 9,California,Transient non-community system,25,,Placer,2,1,1
CA5700543,YOLO FRUIT STAND - WATER,Region 9,California,Transient non-community system,30,,Yolo,4,17,5
CA5700797,MONROE/LEINBERGER CNTR - WATERS,Region 9,California,Community water system,800,,Yolo,5,4,15
CA5700714,YOLO CO AIRPORT,Region 9,California,Non-Transient non-community system,114,,Yolo,7,3,7
CA5700713,CACHE CREEK CANYON-MIDDLE SITE,Region 9,California,Transient non-community system,100,,Yolo,6,20,13
CA5700737,CAPAY OPEN SPACE PARK,Region 9,California,Transient non-community system,25,,Yolo,4,4,2
CA5700757,GRASSLAND PARK HOST WELL (OLD YOLO BOWME,Region 9,California,Transient non-community system,50,,Yolo,4,7,9
CA5700763,ELKHORN REGIONAL PARK,Region 9,California,Transient non-community system,30,,Yolo,2,4,6
CA1910801,FENNER CANYON YOUTH CONSERVATION CAMP,Region 9,California,Community water system,100,,Los Angeles,2,3,6
CA3900598,MARIONS RANCH HOUSE MOTEL,Region 9,California,Transient non-community system,78,,San Joaquin,4,9,40
CA5000261,EMPIRE SPORTSMEN'S/CASINO ROYALE,Region 9,California,Transient non-community system,26,,Stanislaus,5,3,21
CA1502615,"FRITO-LAY, INC. WATER SYSTEM",Region 9,California,Non-Transient non-community system,750,,Kern,5,3,3
CA4210900,CAL TRANS - GAVIOTA RSR,Region 9,California,Transient non-community system,300,,Santa Barbara,4,3,7
CA1900045,1000 TRAILS / SOLEDAD CANYON PRESERVE,Region 9,California,Transient non-community system,800,,Los Angeles,11,2,10
CA1900583,USFS-JACKSON LAKE V-4,Region 9,California,Transient non-community system,805,,Los Angeles,3,9,10
CA1900512,USFS-JACKSON FLATS V-2-1,Region 9,California,Transient non-community system,100,,Los Angeles,3,2,8
CA1900586,USFS-CRYSTAL LAKE B-13 WATER,Region 9,California,Transient non-community system,"2,000",,Los Angeles,9,6,10
CA1900078,USFS-BIG PINES V-2,Region 9,California,Transient non-community system,50,,Los Angeles,5,3,10
CA1900571,USFS-CHILAO MAIN A-9,Region 9,California,Transient non-community system,25,,Los Angeles,16,31,21
CA1900576,USFS-MONTE CRISTO CAMP T-4,Region 9,California,Transient non-community system,116,,Los Angeles,5,4,10
CA1900791,USFS-SYCAMORE FLATS V-5,Region 9,California,Transient non-community system,250,,Los Angeles,3,1,7
CA1700734,WESTGATE PETROLEUM,Region 9,California,Transient non-community system,210,LAKEPORT,Lake,3,2,2
CA1010026,PINEDALE COUNTY WATER DISTRICT,Region 9,California,Community water system,"16,735",,Fresno,15,15,10
CA1100203,ARTOIS COMMUNITY S.D.,Region 9,California,Community water system,198,,Glenn,3,10,15
CA1000264,SUNNYSLOPE CAMPGROUNDS,Region 9,California,Transient non-community system,34,,Fresno,4,9,5
CA1503565,MURRAY FAMILY FARMS AT GENERAL BEALE RD,Region 9,California,Transient non-community system,50,,Kern,3,5,4
CA1503570,MURRAY FAMILY FARMS AT COPUS ROAD,Region 9,California,Transient non-community system,30,,Kern,3,1,3
CA1500396,DESERT PARADISE RV PARK WATER SYSTEM,Region 9,California,Transient non-community system,25,,Kern,2,7,2
CA0800526,REDWOOD PARK C.S.D.,Region 9,California,Community water system,200,,Del Norte,5,7,15
CA0800649,MARGARET KEATING MAIN. & OPER.,Region 9,California,Non-Transient non-community system,135,,Del Norte,3,4,16
CA2300619,ALBION RIVER CAMPGROUND,Region 9,California,Transient non-community system,413,,Mendocino,8,8,5
CA4300760,SANTA TERESA MEADOWS WATER COMPANY,Region 9,California,Community water system,68,,Santa Clara,6,24,7
CA2800516,TUCKER ACRES MUTUAL WATER CO.,Region 9,California,Community water system,200,,Napa,5,18,22
CA2800525,LA TIERRA HEIGHTS MUTUAL,Region 9,California,Community water system,67,,Napa,5,9,19
CA2800528,LINDA VISTA MUTUAL WATER CO,Region 9,California,Community water system,50,,Napa,6,3,21
CA1100443,"ORLAND LIVESTOCK COMM. YARD, INC.",Region 9,California,Transient non-community system,43,,Glenn,3,10,10
CA3000759,CANYON RV PARK,Region 9,California,Non-Transient non-community system,326,,Orange,5,5,10
CA4901191,PARADISE RIDGE WINERY,Region 9,California,Transient non-community system,25,,Sonoma,6,3,1
CA1000520,"JOSAN AND JOSAN, INC.",Region 9,California,Transient non-community system,402,,Fresno,2,10,7
CA0605007,SUN VALLEY RICE COMPANY,Region 9,California,Non-Transient non-community system,110,,Colusa,2,4,3
CA5610022,VENTURA RIVER WATER DISTRICT,Region 9,California,Community water system,"5,700",,Ventura,19,3,18
CA1503475,WESTERN ACRES MUTUAL WATER COMPANY,Region 9,California,Community water system,310,,Kern,8,10,6
CA1000051,HUNTINGTON PINES MUTUAL COMPANY,Region 9,California,Transient non-community system,302,,Fresno,3,5,6
CA2300838,FLIGHT RIDGE,Region 9,California,Non-Transient non-community system,206,,Mendocino,6,0,4
CA3410033,FLORIN COUNTY WATER DISTRICT,Region 9,California,Community water system,"7,831",,Sacramento,22,16,24
CA1700713,SHANNON RIDGE WINERY,Region 9,California,Transient non-community system,25,,Lake,2,0,0
CA4200968,MARTIAN RANCH & VINEYARD,Region 9,California,Transient non-community system,35,,Santa Barbara,2,0,2
CA4200930,CAMBRIA WINERY,Region 9,California,Non-Transient non-community system,150,,Santa Barbara,4,0,9
CA4110012,CUESTA LA HONDA GUILD INC,Region 9,California,Community water system,832,,San Mateo,9,5,7
CA4901255,SAINT FRANCIS WINERY-WILD OAK VINEYARDS,Region 9,California,Non-Transient non-community system,100,,Sonoma,4,5,3
CA3500559,QUINTERO LABOR CAMP #1 (WRIGHT RD),Region 9,California,Transient non-community system,50,,San Benito,4,8,10
CA1800515,LAHONTAN HEIGHTS HOME. ASSOC.,Region 9,California,Transient non-community system,61,,Lassen,2,1,4
CA1700606,BAYCLIFF WATER,Region 9,California,Community water system,70,,Lake,3,10,5
CA5305006,JOURNEY S END RESORT,Region 9,California,Transient non-community system,106,,Trinity,3,1,10
CA4800773,PUNJABI DHABA,Region 9,California,Transient non-community system,430,,Solano,3,4,5
CA1503330,GCG WATER SYSTEM,Region 9,California,Non-Transient non-community system,60,,Kern,3,8,6
CA1100452,SHADY OAKS TRAILER PARK,Region 9,California,Community water system,57,,Glenn,2,3,13
CA4900720,MOBILE HOME ESTATES,Region 9,California,Community water system,210,,Sonoma,2,42,4
CA1000389,WILD WATER ADVENTURES,Region 9,California,Transient non-community system,"3,000",,Fresno,6,7,26
CA1700604,REEL IN RESORT,Region 9,California,Transient non-community system,200,,Lake,3,30,3
CA0701706,LOS VAQUEROS MARINA BLDG,Region 9,California,Transient non-community system,50,,Contra Costa,4,0,27
CA0701707,LOS VAQUEROS INTERPRETIVE CENTER,Region 9,California,Transient non-community system,100,,Contra Costa,4,0,19
CA1000569,HIGH SIERRA CAMP,Region 9,California,Transient non-community system,25,,Fresno,5,4,3
CA5100118,LOVEY'S LANDING,Region 9,California,Transient non-community system,56,,Sutter,2,7,15
CA1500231,VICTORY MUTUAL WATER COMPANY,Region 9,California,Community water system,849,,Kern,5,13,7
CA5601706,LAKE PIRU PARK - UWCD,Region 9,California,Transient non-community system,960,,Ventura,3,26,9
CA5602132,WATERS ROAD DOMESTIC USERS GROUP,Region 9,California,Community water system,25,,Ventura,3,2,4
CA5601106,FILLMORE WEST MOBILE HOME PARK,Region 9,California,Community water system,99,,Ventura,4,14,11
CA2210921,WHISPERING PINES APARTMENTS,Region 9,California,Community water system,74,,Mariposa,14,21,10
CA4100512,LOMA MAR MUTUAL,Region 9,California,Community water system,65,,San Mateo,3,43,64
CA3301381,CSA 51,Region 9,California,Community water system,350,,Riverside,4,3,19
CA3301577,CSA 62,Region 9,California,Community water system,700,,Riverside,7,22,17
CA3301058,COUNTRY HILLS RV PARK,Region 9,California,Non-Transient non-community system,455,,Riverside,4,13,8
CA2701034,APPLE AVE WS #02,Region 9,California,Community water system,75,,Monterey,3,40,13
CA3701005,SPENCER VALLEY SCHOOL DISTRICT,Region 9,California,Non-Transient non-community system,40,,San Diego,3,8,10
CA3701010,WARNER UNIFIED SCHOOL DISTRICT,Region 9,California,Non-Transient non-community system,250,,San Diego,8,39,9
CA3701184,BUTTERFIELD RANCH,Region 9,California,Community water system,350,,San Diego,5,18,12
CA3701341,QUIET OAKS MOBILE HOME PARK,Region 9,California,Community water system,120,,San Diego,4,85,14
CA3701747,NORTH PEAK MUTUAL WATER COMPANY,Region 9,California,Community water system,25,,San Diego,6,14,7
CA3701780,RICHARDSON BEARDSLEY PARK INC.,Region 9,California,Community water system,28,,San Diego,6,14,11
CA3701793,TWIN LAKES RESORT,Region 9,California,Community water system,200,,San Diego,8,37,12
CA1000578,WEST TECH INDUSTRIAL PARK,Region 9,California,Non-Transient non-community system,42,,Fresno,2,4,3
CA3610006,WATER FACILITIES AUTHORITY-JPA,Region 9,California,Community water system,0,,San Bernardino,6,0,10
CA3510007,SAN BENITO COUNTY WATER DISTRICT,Region 9,California,Community water system,25,,San Benito,7,0,7
CA4900913,ROBIN WAY WATER SYSTEM,Region 9,California,Community water system,66,,Sonoma,3,17,4
CA1010029,CITY OF SANGER,Region 9,California,Community water system,"25,664",SANGER,Fresno,27,7,11
CA2710001,ALCO WATER SERVICE,Region 9,California,Community water system,"30,098",,Monterey,25,3,19
CA4110018,CITY OF MILLBRAE,Region 9,California,Community water system,"22,795",MILLBRAE,San Mateo,4,0,19
CA3600784,MACLIN MARKETS,Region 9,California,Transient non-community system,"1,000",,San Bernardino,3,1,32
CA1400027,CARTAGO MUTUAL WATER COMPANY,Region 9,California,Community water system,132,,Inyo,3,7,9
CA1400030,GLENWOOD MOBILE ESTATES,Region 9,California,Community water system,448,,Inyo,4,4,8
CA4600006,"CAMP WASIU II, SIERRA/NV INC.",Region 9,California,Transient non-community system,160,,Sierra,2,2,7
CA3600776,MT BALDY SKI LIFT,Region 9,California,Transient non-community system,100,,San Bernardino,2,2,27
CA5601405,SANTA CLARA SCHOOL,Region 9,California,Non-Transient non-community system,39,,Ventura,4,7,9
CA3600540,PALMS,Region 9,California,Transient non-community system,25,,San Bernardino,2,5,27
CA3600513,PEGGY SUE'S DINER,Region 9,California,Transient non-community system,"1,019",,San Bernardino,2,0,22
CA3600062,CAILLIER WATER SYSTEM,Region 9,California,Non-Transient non-community system,"1,000",,San Bernardino,4,33,55
CA2710005,CASTROVILLE COMMUNITY SERVICES DISTRICT,Region 9,California,Community water system,"6,897",,Monterey,14,6,16
CA4901262,FRANCISCAN VINEYARDS DBA QUARRY WINERY,Region 9,California,Non-Transient non-community system,25,,Sonoma,8,11,3
CA4901273,"S & W WAREHOUSING, LLC",Region 9,California,Non-Transient non-community system,50,,Sonoma,2,0,2
CA3610051,VALLEY OF ENCHANTMENT MWC,Region 9,California,Community water system,"1,992",,San Bernardino,41,3,5
CA1000365,PONDEROSA TRAILER PARK,Region 9,California,Transient non-community system,180,,Fresno,5,12,4
CA4210024,LA CUMBRE MUTUAL WATER CO,Region 9,California,Community water system,"4,861",,Santa Barbara,21,2,17
CA2300604,POINT OF VIEW MUTUAL WATER CO,Region 9,California,Community water system,56,,Mendocino,7,5,5
CA1900563,"SUNDALE MUTUAL WATER COMPANY A, B",Region 9,California,Community water system,"1,100",,Los Angeles,9,30,8
CA1700727,ROTTEN ROBBIE,Region 9,California,Transient non-community system,100,,Lake,3,1,2
CA4900748,CASINI RANCH CAMPGROUND,Region 9,California,Transient non-community system,442,,Sonoma,5,5,2
CA1910101,ORCHARD DALE WATER DISTRICT,Region 9,California,Community water system,"25,000",,Los Angeles,4,5,15
CA5601201,LIMONEIRA RANCH #1,Region 9,California,Community water system,820,,Ventura,3,5,7
CA2110002,MARIN MUNICIPAL WATER DISTRICT,Region 9,California,Community water system,"189,100",,Marin,14,0,46
CA2701183,SAN ANTONIO LAKE PARK NORTH WS,Region 9,California,Transient non-community system,"1,002",,Monterey,4,9,16
CA2702229,MANZANITA PARK WS,Region 9,California,Transient non-community system,302,,Monterey,3,28,13
CA2700636,ROYAL OAKS PARK WS,Region 9,California,Transient non-community system,25,,Monterey,4,14,9
CA2701184,SAN ANTONIO LAKE PARK SOUTH WS,Region 9,California,Transient non-community system,653,,Monterey,3,5,8
CA5602513,PYRAMID FLOWERS,Region 9,California,Non-Transient non-community system,30,,Ventura,2,8,8
CA5603117,SANTA CLARA RESOURCES,Region 9,California,Non-Transient non-community system,200,,Ventura,3,21,9
CA5602104,DEL NORTE MUTUAL WATER CO.,Region 9,California,Community water system,211,,Ventura,10,10,7
CA4901139,WILLOWBROOK ALE HOUSE,Region 9,California,Transient non-community system,50,,Sonoma,3,6,2
CA2710023,TASCO SPRECKELS WATER COMPANY,Region 9,California,Community water system,"1,079",,Monterey,11,4,14
CA1100405,BLACK BUTTE MOBILE H.P.,Region 9,California,Community water system,148,,Glenn,2,7,14
CA3610030,MARIANA RANCHOS CWD,Region 9,California,Community water system,"1,459",,San Bernardino,3,11,11
CA2410007,PLANADA CSD,Region 9,California,Community water system,"4,500",,Merced,17,7,12
CA1502569,FIRST MUTUAL WATER SYSTEM,Region 9,California,Community water system,35,,Kern,2,66,6
CA3610112,HELENDALE COMMUNITY SERVICE DISTRICT,Region 9,California,Community water system,"5,849",,San Bernardino,22,24,12
CA3601158,HELENDALE CSD COMMUNITY CENTER,Region 9,California,Transient non-community system,25,,San Bernardino,3,0,23
CA4510014,BELLA VISTA WATER DISTRICT,Region 9,California,Community water system,"19,098",,Shasta,13,3,36
CA4800820,EB STONE,Region 9,California,Transient non-community system,43,,Solano,3,22,5
CA1909006,WEST VALLEY COUNTY WATER DISTRICT,Region 9,California,Community water system,766,,Los Angeles,6,9,9
CA3610109,SHEEP CREEK WATER COMPANY,Region 9,California,Community water system,"3,623",,San Bernardino,14,2,9
CA5500020,OLD OAK RANCH,Region 9,California,Transient non-community system,217,,Tuolumne,3,25,15
CA3601019,BAGDAD CAFE,Region 9,California,Transient non-community system,25,,San Bernardino,2,0,33
CA4500107,ZUFALL'S MOBILEHOME PARK,Region 9,California,Community water system,96,,Shasta,4,6,9
CA5610035,RIO MANOR MUTUAL WATER CO,Region 9,California,Community water system,983,,Ventura,7,9,12
CA5610068,CLOVERDALE MUTUAL WATER CO.,Region 9,California,Community water system,455,,Ventura,8,3,12
CA4900646,ALEXANDER VALLEY ACRES WATER COMPANY,Region 9,California,Community water system,37,,Sonoma,3,12,4
CA4500277,USFS YOLLA BOLLA CORP YARD,Region 9,California,Non-Transient non-community system,68,,Shasta,3,7,8
CA5301013,ACKERMAN CAMPGROUND,Region 9,California,Transient non-community system,100,,Trinity,2,1,8
CA5301006,ALPINE VIEW CAMPGROUND,Region 9,California,Transient non-community system,215,,Trinity,2,0,7
CA5301114,HAYWARD FLAT CAMPGROUND,Region 9,California,Transient non-community system,440,,Trinity,2,0,7
CA5301113,CLARK SYSTEM,Region 9,California,Transient non-community system,450,,Trinity,2,3,7
